target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_mil_1,source_list_mil_2,omb_idea_public,base_domain,top_level_domain
casl.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,false,true,true,false,false,false,false,false,false,true,casl.gov,gov
cebaf.gov,Executive,Department of Energy,Thomas Jefferson National Accelerator Facility,,true,false,false,false,false,false,false,false,false,false,false,,cebaf.gov,gov
cendi.gov,Executive,Department of Energy,OSTI,,true,true,false,true,true,false,false,false,false,false,false,true,cendi.gov,gov
citap.gov,Executive,Department of Energy,"US Department of Energy, Office of the CIO",,true,false,false,false,false,false,false,false,false,false,false,,citap.gov,gov
doe.gov,Executive,Department of Energy,"US Department of Energy, Office of the CIO",,true,true,false,false,true,false,false,false,false,false,false,,doe.gov,gov
driveelectric.gov,Executive,Department of Energy,National Renewable Energy Laboratory,,true,false,true,true,false,false,false,false,false,false,false,true,driveelectric.gov,gov
eia.gov,Executive,Department of Energy,Energy Information Administration,,true,true,false,true,true,true,true,false,true,false,false,true,eia.gov,gov
energycodes.gov,Executive,Department of Energy,Department of Energy Bulding Energy Codes Program,,true,true,false,true,true,false,false,false,false,false,false,true,energycodes.gov,gov
energycommunities.gov,Executive,Department of Energy,"US Department of Energy, Office of the CIO",,true,false,false,true,false,false,false,false,false,false,false,true,energycommunities.gov,gov
energy.gov,Executive,Department of Energy,"US Department of Energy, Office of the CIO",,true,true,true,true,true,true,true,false,false,false,false,true,energy.gov,gov
energysaver.gov,Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,,true,false,false,false,false,false,false,false,false,false,false,,energysaver.gov,gov
energysavers.gov,Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,,true,false,false,false,false,false,false,false,false,false,false,,energysavers.gov,gov
fnal.gov,Executive,Department of Energy,Fermi National Accelerator Laboratory,,true,true,false,true,true,true,false,false,false,false,false,true,fnal.gov,gov
fueleconomy.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,true,true,true,false,false,false,false,false,false,true,fueleconomy.gov,gov
hanford.gov,Executive,Department of Energy,Hanford Mission Integration Solutions,,true,true,false,true,true,false,false,false,false,false,false,true,hanford.gov,gov
homeenergyscore.gov,Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,,true,true,false,false,false,false,false,false,false,false,false,,homeenergyscore.gov,gov
hydrogen.gov,Executive,Department of Energy,Research and Special Programs Administration / Volpe,,true,true,false,false,true,false,false,false,false,false,false,,hydrogen.gov,gov
inel.gov,Executive,Department of Energy,Idaho National Laboratory,,true,false,false,false,false,false,false,false,false,false,false,,inel.gov,gov
inl.gov,Executive,Department of Energy,Idaho National Laboratory,,true,true,false,true,true,true,false,false,false,false,false,true,inl.gov,gov
isotope.gov,Executive,Department of Energy,The National Isotope Development Center ,,true,true,false,false,true,false,false,false,false,false,false,,isotope.gov,gov
isotopes.gov,Executive,Department of Energy,The National Isotope Development Center ,,true,true,false,true,true,false,false,false,false,false,false,true,isotopes.gov,gov
lanl.gov,Executive,Department of Energy,Los Alamos National Laboratory,,true,true,false,true,true,true,false,false,false,false,false,true,lanl.gov,gov
lbl.gov,Executive,Department of Energy,Lawrence Berkeley National Laboratory,,true,true,false,true,true,true,false,false,false,false,false,true,lbl.gov,gov
llnl.gov,Executive,Department of Energy,Lawrence Livermore National Laboratory,,true,true,true,false,true,true,false,false,false,false,false,,llnl.gov,gov
nccs.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,false,false,false,false,false,false,false,false,false,,nccs.gov,gov
ncrc.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,false,true,true,false,false,false,false,false,false,true,ncrc.gov,gov
nersc.gov,Executive,Department of Energy,National Energy Research Scientific Computing Center,,true,true,false,true,true,false,false,false,false,false,false,true,nersc.gov,gov
neup.gov,Executive,Department of Energy,Office of Nuclear Energy,,true,true,false,false,false,false,false,false,false,false,false,,neup.gov,gov
nnss.gov,Executive,Department of Energy,"National Nuclear Security Administration, National Security Technologies, LLC",,true,true,false,true,true,false,false,false,false,false,false,true,nnss.gov,gov
nrel.gov,Executive,Department of Energy,National Renewable Energy Laboratory,,true,true,true,true,true,true,false,false,false,false,false,true,nrel.gov,gov
nrelhub.gov,Executive,Department of Energy,National Renewable Energy Laboratory,,true,false,false,false,false,false,false,false,false,false,false,,nrelhub.gov,gov
ntrc.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,false,false,true,false,false,false,false,false,false,,ntrc.gov,gov
nuclear.gov,Executive,Department of Energy,Department of Energy,,true,false,false,true,false,false,false,false,false,false,false,false,nuclear.gov,gov
orau.gov,Executive,Department of Energy,ORAU,,true,true,false,false,false,false,false,false,false,false,false,,orau.gov,gov
ornl.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,true,true,true,true,false,false,false,false,false,true,ornl.gov,gov
osti.gov,Executive,Department of Energy,OSTI,,true,true,true,true,true,true,true,false,false,false,false,true,osti.gov,gov
pcast.gov,Executive,Department of Energy,Department of Energy,,true,false,false,false,false,false,false,false,false,false,false,,pcast.gov,gov
pnl.gov,Executive,Department of Energy,Pacific Northwest National Laboratory,,true,true,false,false,true,false,false,false,false,false,false,,pnl.gov,gov
pnnl.gov,Executive,Department of Energy,Pacific Northwest National Laboratory,,true,true,true,true,true,true,false,false,false,false,false,true,pnnl.gov,gov
pppl.gov,Executive,Department of Energy,Princeton Plasma Physics Lab,,true,true,false,true,true,true,false,false,false,false,false,true,pppl.gov,gov
pppo.gov,Executive,Department of Energy,Portsmouth/Paducah Project Office,,true,false,false,false,false,false,false,false,false,false,false,,pppo.gov,gov
pr100.gov,Executive,Department of Energy,"US Department of Energy, Office of the CIO",,true,false,true,false,false,false,false,false,false,false,false,,pr100.gov,gov
rideelectric.gov,Executive,Department of Energy,Department of Energy,,true,false,false,false,false,false,false,false,false,false,false,,rideelectric.gov,gov
rl.gov,Executive,Department of Energy,Hanford Mission Integration Solutions,,true,false,false,false,false,false,false,false,false,false,false,,rl.gov,gov
safgrandchallenge.gov,Executive,Department of Energy,U.S. Department of Energy,,true,false,false,false,false,false,false,false,false,false,false,,safgrandchallenge.gov,gov
sandia.gov,Executive,Department of Energy,Sandia National Laboratories,,true,true,true,true,true,true,false,false,false,false,false,true,sandia.gov,gov
scidac.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,false,true,true,false,false,false,false,false,false,true,scidac.gov,gov
science.gov,Executive,Department of Energy,OSTI,,true,true,false,true,true,false,false,false,false,false,false,true,science.gov,gov
smartgrid.gov,Executive,Department of Energy,Office of Electricity Delivery and Energy Reliability,,true,true,false,true,true,false,false,false,false,false,false,true,smartgrid.gov,gov
sns.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,false,true,false,false,false,false,false,false,false,true,sns.gov,gov
solardecathlon.gov,Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,,true,true,true,true,true,false,false,false,false,false,false,true,solardecathlon.gov,gov
srnl.gov,Executive,Department of Energy,Savannah River National Lab,,true,false,false,false,false,false,false,false,false,false,false,,srnl.gov,gov
srs.gov,Executive,Department of Energy,Savannah River Nuclear Solutions (SRNS),,true,true,false,true,true,false,false,false,false,false,false,true,srs.gov,gov
swpa.gov,Executive,Department of Energy,Southwestern Power Administration,,true,true,false,true,true,false,false,false,false,false,false,true,swpa.gov,gov
unnpp.gov,Executive,Department of Energy,"Bechtel Bettis, Inc.",,true,false,false,false,false,false,false,false,false,false,false,,unnpp.gov,gov
unrpnet.gov,Executive,Department of Energy,Office of Naval Reactors,,true,false,false,false,false,false,false,false,false,false,false,,unrpnet.gov,gov
wapa.gov,Executive,Department of Energy,Western Area Power Administration,,true,true,true,true,true,true,false,false,false,false,false,true,wapa.gov,gov
ymp.gov,Executive,Department of Energy,Office of Legacy Management,,true,false,false,false,false,false,false,false,false,false,false,,ymp.gov,gov
988.gov,Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,true,false,false,false,false,false,false,false,false,false,false,,988.gov,gov
aanhpiheritage.gov,Executive,Department of Health and Human Services,OS/ASPA,,true,false,false,false,false,false,false,false,false,false,false,,aanhpiheritage.gov,gov
acf.gov,Executive,Department of Health and Human Services,Administration for Children and Families,,true,true,false,false,true,false,false,false,false,false,false,,acf.gov,gov
acl.gov,Executive,Department of Health and Human Services,Administration for Community Living,,true,true,true,true,true,true,true,false,false,false,false,true,acl.gov,gov
afterschool.gov,Executive,Department of Health and Human Services,"Assistant Secretary for Planning and Evaluation, Office of the Secretary",,true,false,false,false,false,false,false,false,false,false,false,,afterschool.gov,gov
aging.gov,Executive,Department of Health and Human Services,Office of the Secretary,,true,true,false,false,false,false,false,false,false,false,false,,aging.gov,gov
agingstats.gov,Executive,Department of Health and Human Services,Administration for Community Living,,true,true,true,true,true,false,false,false,false,false,false,true,agingstats.gov,gov
ahcpr.gov,Executive,Department of Health and Human Services,Agency for Healthcare Research and Quality,,true,true,false,false,true,false,false,false,false,false,false,,ahcpr.gov,gov
ahrq.gov,Executive,Department of Health and Human Services,Agency for Healthcare Research and Quality,,true,true,true,true,true,true,true,false,false,false,false,true,ahrq.gov,gov
aids.gov,Executive,Department of Health and Human Services,"Office of the Assistant Secretary for Health, Office of the Secretary",,true,true,false,false,false,false,false,false,false,false,false,,aids.gov,gov
alzheimers.gov,Executive,Department of Health and Human Services,"National Institutes on Aging, NIH",,true,true,true,true,true,false,false,false,false,false,false,true,alzheimers.gov,gov
aoa.gov,Executive,Department of Health and Human Services,Administration for Community Living,,true,true,false,false,true,false,false,false,false,false,false,,aoa.gov,gov
